brand,product_name,product_type,primary_category,subcategory,taxonomy_path,reason_for_selection,confidence_level,variant_recommendation,duplicate_status,seo_priority,geo_priority,price,migration_key,source_title,slug,description,meta_title,meta_description,variant_count,image_count,story_eligible
RST,RST IOM TT Crosby Textile Jacket,Jackets,Riding Gear,Jackets,Riding Gear > Jackets,Brand selection: RST (score 54),High,Keep 24 variants (sizes/colours),Unique,High,High,28000,rst-iom-tt-crosby-textile-jacket,RST IOM TT Crosby Textile Jacket,rst-iom-tt-crosby-textile-jacket,"Taking inspiration from the history of the TT, the Crosby jacket is the perfect textile for that café racer style. The jacket features shoulder and… • VX main outer made of woven nylon shell, X-Ply yarn and waterproof PET laminate. • Warming Lining: Removable, warming full lining. • Lining: Fixed comfort mesh lining. • Max zippers. Available in multiple sizes and/or colours — select your variant.",Buy RST IOM TT Crosby Textile Jacket | Mile 27 Store,"Taking inspiration from the history of the TT, the Crosby jacket is the perfect textile for that café racer style. The jacket features shoulder and… VX…",24,6,true
RST,RST Maverick Textile Pants,Pants,Riding Gear,Pants,Riding Gear > Pants,Brand selection: RST (score 54),High,Keep 16 variants (sizes/colours),Unique,High,High,27000,rst-maverick-textile-pants,RST Maverick Textile Pants,rst-maverick-textile-pants,"Maverick by name; a maverick by nature. Made from a durable MaxTex ballistic outer construction, these Class A textile motorcycle pants come with Level 1… • Main outer material: Maxtex - fabric made of polyester.. • Stretch material: Samtex. • Waterproof lining: Fixed Sinaqua lining. • Warming inner lining: Removable quilted full lining. Available in multiple sizes and/or colours — select your variant.",Buy RST Maverick Textile Pants | Mile 27 Store,"Maverick by name; a maverick by nature. Made from a durable MaxTex ballistic outer construction, these Class A textile motorcycle pants come with Level 1……",16,4,true
RST,RST Tractech Evo 4 Gloves,Gloves,Riding Gear,Gloves,Riding Gear > Gloves,Brand selection: RST (score 54),High,Keep 30 variants (sizes/colours),Unique,High,High,19000,rst-tractech-evo-4-gloves,RST Tractech Evo 4 Gloves,rst-tractech-evo-4-gloves,"Reinforced with Kevlar™, the TracTech Evo 4 gloves combine the best of previous TracTech gloves with features that provide the ultimate in fit, comfort and… • Primary outer material: Full-grain leather. • Secondary outer material: kangaroo leather. • Reinforcement: DuPont™ Kevlar® fabric. • Pre-curved fingers. Available in multiple sizes and/or colours — select your variant.",Buy RST Tractech Evo 4 Gloves | Mile 27 Store,"Reinforced with Kevlar™, the TracTech Evo 4 gloves combine the best of previous TracTech gloves with features that provide the ultimate in fit, comfort…",30,10,true
Rukka,Rukka Offlane Textile Pants,Pants,Riding Gear,Pants,Riding Gear > Pants,Brand selection: Rukka (score 54),High,Keep 33 variants (sizes/colours),Unique,High,High,74000,rukka-offlane-textile-pants,Rukka Offlane Textile Pants,rukka-offlane-textile-pants,The Rukka® Offlane trousers were specially developed for the adventure touring sector. It is made of abrasion- and tear-resistant Nylon 500D material with stretch inserts… • abrasion-resistant Nylon 500D outer fabric. • Ventilation openings with zipper and mesh lining for optimum ventilation. • waist width adjustable on both sides. • 360° zipper that can be attached to any Rukka jacket. Available in multiple sizes and/or colours — select your variant.,Buy Rukka Offlane Textile Pants | Mile 27 Store,The Rukka® Offlane trousers were specially developed for the adventure touring sector. It is made of abrasion- and tear-resistant Nylon 500D material with…,33,6,true
Rukka,Rukka Imatra Gore-Tex Gloves,Gloves,Riding Gear,Gloves,Riding Gear > Gloves,Brand selection: Rukka (score 54),High,Keep 27 variants (sizes/colours),Unique,High,High,33000,rukka-imatra-gore-tex-gloves,Rukka Imatra Gore-Tex Gloves,rukka-imatra-gore-tex-gloves,"• 100% water- and windproof leather gloves • 100% water- and windproof leather gloves. • Knuckle, scaphoid and finger protection. • Visor wiper in both forefingers. • Outlast lining. Available in multiple sizes and/or colours — select your variant.",Buy Rukka Imatra Gore-Tex Gloves | Mile 27 Store,"100% water- and windproof leather gloves 100% water- and windproof leather gloves. Knuckle, scaphoid and finger protection. Visor wiper in both…",27,6,true
Rukka,Rukka Imatra 2.0 Gore-Tex Gloves,Gloves,Riding Gear,Gloves,Riding Gear > Gloves,Brand selection: Rukka (score 54),High,Keep 18 variants (sizes/colours),Unique,High,High,33000,rukka-imatra-2-0-gore-tex-gloves,Rukka Imatra 2.0 Gore-Tex Gloves,rukka-imatra-2-0-gore-tex-gloves,"Warm and safe on the road with the Rukka Gore-Tex thermo glove! • 100% waterproof and windproof leather glove. • ankle, scaphoid and finger protection. • small and pointer fingers are fixed to each other. • windscreen wiper on both index fingers. Available in multiple sizes and/or colours — select your variant.",Buy Rukka Imatra 2.0 Gore-Tex Gloves | Mile 27 Store,"Warm and safe on the road with the Rukka Gore-Tex thermo glove! 100% waterproof and windproof leather glove. ankle, scaphoid and finger protection. small…",18,4,true
Rukka,Rukka Ceres Gore-Tex Gloves,Gloves,Riding Gear,Gloves,Riding Gear > Gloves,Brand selection: Rukka (score 54),High,Keep 18 variants (sizes/colours),Unique,High,High,25000,rukka-ceres-gore-tex-gloves,Rukka Ceres Gore-Tex Gloves,rukka-ceres-gore-tex-gloves,"• Combination of leather and elastic textile • Combination of leather and elastic textile. • Top touch sensitivity for perfect control with Gore-Tex X-TRAFIT technology. • Fully water- ,windproof and breathable. • Knuckle and palm protection. Available in multiple sizes and/or colours — select your variant.",Buy Rukka Ceres Gore-Tex Gloves | Mile 27 Store,Combination of leather and elastic textile Combination of leather and elastic textile. Top touch sensitivity for perfect control with Gore-Tex X-TRAFIT…,18,3,true
Rukka,Rukka Virium Gore-Tex Gloves,Gloves,Riding Gear,Gloves,Riding Gear > Gloves,Brand selection: Rukka (score 54),High,Keep 27 variants (sizes/colours),Unique,High,High,23000,rukka-virium-gore-tex-gloves,Rukka Virium Gore-Tex Gloves,rukka-virium-gore-tex-gloves,"• Top touch sensitivity for perfect control with Gore-Tex X-TRAFIT technology • Top touch sensitivity for perfect control with Gore-Tex X-TRAFIT technology. • Fully water- ,windproof and breathable textile gloves with elastic material. • Knuckle, scaphoid and finger protection. • Extra grip palm and fingertips. Available in multiple sizes and/or colours — select your variant.",Buy Rukka Virium Gore-Tex Gloves | Mile 27 Store,Top touch sensitivity for perfect control with Gore-Tex X-TRAFIT technology Top touch sensitivity for perfect control with Gore-Tex X-TRAFIT technology.…,27,5,true
Rukka,Rukka AirventuR Gloves,Gloves,Riding Gear,Gloves,Riding Gear > Gloves,Brand selection: Rukka (score 54),High,Keep 18 variants (sizes/colours),Unique,High,High,18500,rukka-airventur-gloves,Rukka AirventuR Gloves,rukka-airventur-gloves,"• Lightweight gloves with excellent protection • Lightweight gloves with excellent protection. • Knuckle, scalphoid and finger protection. • Combination of Cordura and leather. • Excellent breathability. Available in multiple sizes and/or colours — select your variant.",Buy Rukka AirventuR Gloves | Mile 27 Store,"Lightweight gloves with excellent protection Lightweight gloves with excellent protection. Knuckle, scalphoid and finger protection. Combination of…",18,4,true
Rukka,Rukka Rytmi 2.0 Gloves,Gloves,Riding Gear,Gloves,Riding Gear > Gloves,Brand selection: Rukka (score 54),High,Keep 27 variants (sizes/colours),Unique,High,High,14000,rukka-rytmi-2-0-gloves,Rukka Rytmi 2.0 Gloves,rukka-rytmi-2-0-gloves,"Discover the Rytmi 2.0, the motorcycle glove offers a high level of protection while touring. • Leather glove. • lightweight. • ankle protection. • At thumb and index finger tips Material for operating touchscreens. Available in multiple sizes and/or colours — select your variant.",Buy Rukka Rytmi 2.0 Gloves | Mile 27 Store,"Discover the Rytmi 2.0, the motorcycle glove offers a high level of protection while touring. Leather glove. lightweight. ankle protection. At thumb and…",27,6,true
Rukka,Rukka Elkford Gloves,Gloves,Riding Gear,Gloves,Riding Gear > Gloves,Brand selection: Rukka (score 54),High,Keep 18 variants (sizes/colours),Unique,High,High,11500,rukka-elkford-gloves,Rukka Elkford Gloves,rukka-elkford-gloves,• lightweight leather gloves with polyester lining • lightweight leather gloves with polyester lining. • knuckle and finger protection. • wrist closure with press buttons. • Material	100% cowhide leather (contains non-textile parts of animal origin). Available in multiple sizes and/or colours — select your variant.,Buy Rukka Elkford Gloves | Mile 27 Store,lightweight leather gloves with polyester lining lightweight leather gloves with polyester lining. knuckle and finger protection. wrist closure with press…,18,4,true
Rukka,Rukka Minot Leather Gloves,Gloves,Riding Gear,Gloves,Riding Gear > Gloves,Brand selection: Rukka (score 54),High,Keep 10 variants (sizes/colours),Unique,High,High,11000,rukka-minot-leather-gloves,Rukka Minot Leather Gloves,rukka-minot-leather-gloves,"The flags in the modern Rukka logo stand for the letters R, U, K, K, A in the international flagship alphabet - a homage to… • Lightweight leather glove with polyester lining. • Knuckle and finger protection. • Wrist closure with press buttons. • Material	Upper material: 100% cow leather; Lining: 100% polyester (Contains non-textile parts of animal origin). Available in multiple sizes and/or colours — select your variant.",Buy Rukka Minot Leather Gloves | Mile 27 Store,"The flags in the modern Rukka logo stand for the letters R, U, K, K, A in the international flagship alphabet - a homage to… Lightweight leather glove…",10,4,true
Rukka,Rukka Fernie Gloves,Gloves,Riding Gear,Gloves,Riding Gear > Gloves,Brand selection: Rukka (score 54),High,Keep 18 variants (sizes/colours),Unique,High,High,10000,rukka-fernie-gloves,Rukka Fernie Gloves,rukka-fernie-gloves,"• lightweight, perforated leather gloves with polyester lining • lightweight, perforated leather gloves with polyester lining. • short cuff with accordion stretch panles and velcro closure. • excellent breathilibity. • knuckle, scaphoid and finger protection. Available in multiple sizes and/or colours — select your variant.",Buy Rukka Fernie Gloves | Mile 27 Store,"lightweight, perforated leather gloves with polyester lining lightweight, perforated leather gloves with polyester lining. short cuff with accordion…",18,4,true
Sidi,Sidi Crossfire 3 Boots,Boots,Riding Gear,Boots,Riding Gear > Boots,Brand selection: Sidi (score 54),High,Keep 55 variants (sizes/colours),Unique,High,High,75000,sidi-crossfire-3-boots,Sidi Crossfire 3 Boots,sidi-crossfire-3-boots,"The greatness of Crossfire 3, in a stitched sole construction. Driven by adrenaline and competition, Crossfire 3 has become one of the most successful boots… • Replaceable shin plate. • Micro adjustable and Replaceable buckle system. • Adjustable Calf System. • Dual Flex System upper - Hyper Extension Block - Flex System. Available in multiple sizes and/or colours — select your variant.",Buy Sidi Crossfire 3 Boots | Mile 27 Store,"The greatness of Crossfire 3, in a stitched sole construction. Driven by adrenaline and competition, Crossfire 3 has become one of the most successful…",55,10,true
Sidi,Sidi Crossair Boots,Boots,Riding Gear,Boots,Riding Gear > Boots,Brand selection: Sidi (score 54),High,Keep 70 variants (sizes/colours),Unique,High,High,75000,sidi-crossair-boots,Sidi Crossair Boots,sidi-crossair-boots,"A boot that set the bar higher. Used by Pro riders in MX, hard Enduro and Superenduro, Crossair delivers all the solidity of a premium… • Shin plate. • Velcro closure. • Micro adjustable and replaceable buckle system. • Anti hiperextension system. Available in multiple sizes and/or colours — select your variant.",Buy Sidi Crossair Boots | Mile 27 Store,"A boot that set the bar higher. Used by Pro riders in MX, hard Enduro and Superenduro, Crossair delivers all the solidity of a premium… Shin plate. Velcro…",70,10,true
Sidi,Sidi Mag 2 Air Boots,Boots,Riding Gear,Boots,Riding Gear > Boots,Brand selection: Sidi (score 54),High,Keep 45 variants (sizes/colours),Unique,High,High,62000,sidi-mag-2-air-boots,Sidi Mag 2 Air Boots,sidi-mag-2-air-boots,"Mag 2 is built for extreme racing. Shielded for impact and sculpted for feel, it gives MotoGP riders a direct connection to the bike with… • Upper: Breathable microfiber with integrated shields – impact protection with lasting ventilation. • Closure: NUUN 002M dial system – aerodynamic 3-point locking for secure, on-the-fly adjustment. • Fit System: Sculpted structure + arched bellows – mobility and stability under high stress. • Inner Design: Flat medial surface – maximizes bike connection and ",Buy Sidi Mag 2 Air Boots | Mile 27 Store,"Mag 2 is built for extreme racing. Shielded for impact and sculpted for feel, it gives MotoGP riders a direct connection to the bike with… Upper:…",45,10,true
Sidi,Sidi Rex Boots,Boots,Riding Gear,Boots,Riding Gear > Boots,Brand selection: Sidi (score 54),High,Keep 18 variants (sizes/colours),Unique,High,High,60000,sidi-rex-boots,Sidi Rex Boots,sidi-rex-boots,Rex is a boot that makes no compromises when it comes to safety. Every component of this racing boot has been designed to provide maximum… • Dial closure system. • Replaceable shin plate. • Ankle support braces. • Air ventilation system. Available in multiple sizes and/or colours — select your variant.,Buy Sidi Rex Boots | Mile 27 Store,Rex is a boot that makes no compromises when it comes to safety. Every component of this racing boot has been designed to provide maximum… Dial closure…,18,4,true
Sidi,Sidi Rex Air Boots,Boots,Riding Gear,Boots,Riding Gear > Boots,Brand selection: Sidi (score 54),High,Keep 40 variants (sizes/colours),Unique,High,High,60000,sidi-rex-air-boots,Sidi Rex Air Boots,sidi-rex-air-boots,"When breathability is key, the Rex Air is the answer. Featuring a perforated upper for optimum ventilation, this boot combines all the features of Rex… • Dial closure system. • Replaceable shin plate. • Ankle support braces. • Air ventilation system. Available in multiple sizes and/or colours — select your variant.",Buy Sidi Rex Air Boots | Mile 27 Store,"When breathability is key, the Rex Air is the answer. Featuring a perforated upper for optimum ventilation, this boot combines all the features of Rex……",40,8,true
